id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2565747998,Salim Chujfi|Christoph Meinel,https://openalex.org/A5078002776|https://openalex.org/A5102919398,|https://orcid.org/0000-0002-3410-3193,DE|DE,Hasso Plattner Institute|University of Potsdam|University of Potsdam|Hasso Plattner Institute,https://openalex.org/I143288331|https://openalex.org/I176453806|https://openalex.org/I176453806|https://openalex.org/I143288331,True|False,,1,https://openalex.org/I143288331|https://openalex.org/I176453806,Prototyping a Cognitive-Centered Model to improve knowledge creation in geographically distributed teams,https://doi.org/10.1109/ickea.2016.7803015,,0.0,,False,en,False,closed,,,,,Team Dynamics and Performance,2016-09-01,2016.0,article
https://openalex.org/W2891074820,Suwarto Suwarto|Dedy Prasetya Kristiadi|Putri Rahayu,https://openalex.org/A5081907976|https://openalex.org/A5012304642|https://openalex.org/A5111152816,|https://orcid.org/0000-0002-3863-5373|,||,,,True|False|False,,1,,PEMODELAN KNOWLEDGE MANAGEMEN PENGUATAN KARAKTER KERJA SISWA SMK PADA INDUSTRI BERBASIS WEB,https://doi.org/10.33050/cerita.v4i2.636,,0.8053104,,False,en,True,diamond,Journal CERITA,https://openalex.org/S4210174159,2461-1417,journal,Vocational and Entrepreneurial Education,2018-08-01,2018.0,article
https://openalex.org/W3134857781,Tero Uusitalo|Jari Kyrö,https://openalex.org/A5062123306|https://openalex.org/A5068084064,|,FI|,Laurea University of Applied Sciences|,https://openalex.org/I5188418|,True|False,cc-by,2,https://openalex.org/I5188418,From Tacit Knowledge to Explicit – Taken for Granted Pedagogical Practices Made Visible,https://doi.org/10.22492/issn.2189-1036.2021.30,,1.0955414,,False,en,True,hybrid,"IAFOR International Conference on Education, official conference proceedings",https://openalex.org/S4386872615,2189-1036,conference,Innovative Education and Learning Practices,2021-03-18,2021.0,article
https://openalex.org/W4385734019,Allan Kanyundo|George Theodore Chipeta|Winner Dominic Chawinga,https://openalex.org/A5084439164|https://openalex.org/A5076178745|https://openalex.org/A5051711252,https://orcid.org/0000-0003-1656-1008|https://orcid.org/0000-0001-8116-8195|https://orcid.org/0000-0002-3865-4777,MW|MW|MW,Mzuzu University|Mzuzu University|Mzuzu University,https://openalex.org/I18020613|https://openalex.org/I18020613|https://openalex.org/I18020613,True|False|False,cc-by-nc-nd,5,https://openalex.org/I18020613,"An analysis of knowledge management practices at lilongwe university of agriculture and natural resources, Malawi",https://doi.org/10.1016/j.ssaho.2023.100640,,3.72950055,,False,en,True,gold,Social Sciences & Humanities Open,https://openalex.org/S4210179183,2590-2911,journal,Knowledge Management and Sharing,2023-01-01,2023.0,article
https://openalex.org/W2267740177,Nurfarahin Jasmine See Abdullah|Ismi Arif Ismail|Khairuddin Idrus|Steven Eric Krauss|Abdul Lateef Abdullah,https://openalex.org/A5065781213|https://openalex.org/A5064048033|https://openalex.org/A5080033199|https://openalex.org/A5003047678|https://openalex.org/A5054984124,|https://orcid.org/0000-0003-1583-2718||https://orcid.org/0000-0003-4168-6224|,MY|MY|MY|MY|MY,Universiti Putra Malaysia|Universiti Putra Malaysia|Universiti Putra Malaysia|Universiti Putra Malaysia|Universiti Putra Malaysia,https://openalex.org/I130343225|https://openalex.org/I130343225|https://openalex.org/I130343225|https://openalex.org/I130343225|https://openalex.org/I130343225,True|False|False|False|False,,2,https://openalex.org/I130343225,Relationship Between Organizational Antecedent And Knowledge Sharing Practices Among Academician At Malaysia Research Universities.,https://doi.org/10.11113/sh.v5n2.637,,0.58585609,,False,en,True,green,Sains Humanika,https://openalex.org/S4210232957,2289-6996,journal,Knowledge Management and Sharing,2015-04-26,2015.0,article
https://openalex.org/W1633487576,,,,,,,,cc-by-nc-nd,1,,A Case Study of Knowledge Management based on SECI,https://doi.org/10.3743/kosim.2003.20.4.277,,0.0,,False,en,True,hybrid,Journal of the Korean Society for information Management,https://openalex.org/S138541872,1013-0799,journal,Knowledge Management and Sharing,2003-12-30,2003.0,article
https://openalex.org/W2777036534,Salim Chujfi|Christoph Meinel,https://openalex.org/A5078002776|https://openalex.org/A5102919398,|https://orcid.org/0000-0002-3410-3193,DE|DE,Hasso Plattner Institute|Hasso Plattner Institute,https://openalex.org/I143288331|https://openalex.org/I143288331,True|False,,2,https://openalex.org/I143288331,Matching cognitively sympathetic individual styles to develop collective intelligence in digital communities,https://doi.org/10.1007/s00146-017-0780-x,,0.41647424,,False,en,False,closed,AI & Society,https://openalex.org/S4210190517,0951-5666,journal,Knowledge Management and Sharing,2017-12-23,2017.0,article
https://openalex.org/W4410823751,Danilo Martino|Cosimo Perlangeli|Barbara Grottoli|Laura La Rosa|Massimo Pacella,https://openalex.org/A5082169562|https://openalex.org/A5117729678|https://openalex.org/A5117729679|https://openalex.org/A5082093453|https://openalex.org/A5015596492,https://orcid.org/0009-0007-6355-2557|https://orcid.org/0009-0009-7549-6606|https://orcid.org/0009-0003-0980-9594||https://orcid.org/0000-0002-3712-7932,||||IT,||||University of Salento,||||https://openalex.org/I142910587,True|False|False|False|False,cc-by,2,,A Knowledge-Driven Framework for AI-Augmented Business Process Management Systems: Bridging Explainability and Agile Knowledge Sharing,https://doi.org/10.3390/ai6060110,,12.56808761,,False,en,True,gold,AI,https://openalex.org/S4210200511,2673-2688,journal,Business Process Modeling and Analysis,2025-05-28,2025.0,article
https://openalex.org/W4318972937,Prativindhya Saini|Renu Jain|Nisha Jain,https://openalex.org/A5066670168|https://openalex.org/A5109357395|https://openalex.org/A5107906981,||,||,,,True|False|False,cc-by,1,,Knowledge Management,https://doi.org/10.22214/ijraset.2023.48025,,0.74590011,,False,en,True,diamond,International Journal for Research in Applied Science and Engineering Technology,https://openalex.org/S2764566388,2321-9653,journal,Knowledge Management and Sharing,2023-01-31,2023.0,article
https://openalex.org/W4402228601,Yanyan Huang|R. Wesselink|Benita O. Odii|Arjen E. J. Wals|Marie K. Harder,https://openalex.org/A5081824606|https://openalex.org/A5028438026|https://openalex.org/A5106990089|https://openalex.org/A5110691924|https://openalex.org/A5007882671,https://orcid.org/0000-0001-9041-2137|https://orcid.org/0000-0002-2737-8471|||https://orcid.org/0000-0002-1811-4597,CN|NL|NL|CN|NL|CN|GB,Fudan University|Wageningen University & Research|Wageningen University & Research|Fudan University|Wageningen University & Research|Fudan University|University of Brighton,https://openalex.org/I24943067|https://openalex.org/I913481162|https://openalex.org/I913481162|https://openalex.org/I24943067|https://openalex.org/I913481162|https://openalex.org/I24943067|https://openalex.org/I71637028,True|False|False|False|False,,2,https://openalex.org/I24943067|https://openalex.org/I913481162,Enabling shared values for sustainability transformation: empirical lessons from a case of promoting cross-group collaboration in China,https://doi.org/10.1007/s11625-024-01552-z,,2.83522515,,False,en,True,green,Sustainability Science,https://openalex.org/S135086837,1862-4057,journal,Cultural Differences and Values,2024-09-04,2024.0,article
https://openalex.org/W2154289129,Zhifu Jia|Shizhong Ai|Mao Yan-zheng,https://openalex.org/A5038920344|https://openalex.org/A5001408395|https://openalex.org/A5087875710,https://orcid.org/0000-0001-8287-3208|https://orcid.org/0000-0002-7117-808X|,CN|CN|CN,Xidian University|Xidian University|Xidian University,https://openalex.org/I149594827|https://openalex.org/I149594827|https://openalex.org/I149594827,True|False|False,,0,https://openalex.org/I149594827,A new model of knowledge innovation in enterprises,https://doi.org/10.1109/icieem.2011.6035161,,0.0,,False,en,False,closed,,,,,Knowledge Management and Sharing,2011-09-01,2011.0,article
https://openalex.org/W2321762822,Seiichi Izumisawa,https://openalex.org/A5035586994,,,,,True,,0,,Methodological Study on the Early PM Education Introduced in PBL Cases,https://doi.org/10.4307/jsee.61.5_76,,0.0,,False,en,True,bronze,Journal of JSEE,https://openalex.org/S2764639374,1341-2167,journal,Diverse Approaches in Healthcare and Education Studies,2013-01-01,2013.0,article
https://openalex.org/W2033309099,Anjan Roy|Rajen K. Gupta|K B Saxena|Arijit Sikdar,https://openalex.org/A5114594152|https://openalex.org/A5113817500|https://openalex.org/A5111423898|https://openalex.org/A5029636014,https://orcid.org/0000-0002-7892-6183|||https://orcid.org/0000-0002-4981-0608,IN|IN|IN|AE,National Institute of Construction Management and Research|Management Development Institute|Management Development Institute|University of Wollongong in Dubai,https://openalex.org/I4210092165|https://openalex.org/I110930757|https://openalex.org/I110930757|https://openalex.org/I55990551,True|False|False|False,,1,https://openalex.org/I4210092165,KNOWLEDGE CREATION IN ORGANIZATIONS: PROPOSITION FOR A NEW MODEL,https://doi.org/10.1142/9789812770592_0019,,0.0,,False,en,False,closed,Knowledge management,https://openalex.org/S4210230235,1990-1259,book series,Innovation and Knowledge Management,2007-08-01,2007.0,article
https://openalex.org/W4408291023,Yao Xiao|Yan Zhang,https://openalex.org/A5101901650|https://openalex.org/A5100456388,https://orcid.org/0000-0002-4592-4747|https://orcid.org/0000-0003-2031-7286,CN|CN,Shenzhen University|Shenzhen University|HKUST Shenzhen Research Institute,https://openalex.org/I180726961|https://openalex.org/I180726961|https://openalex.org/I4210096887,True|False,cc-by,2,https://openalex.org/I180726961,deep-Sep: a deep learning-based method for fast and accurate prediction of selenoprotein genes in bacteria,https://doi.org/10.1128/msystems.01258-24,National Natural Science Foundation of China,7.48068599,https://pubmed.ncbi.nlm.nih.gov/40062874,False,en,True,gold,mSystems,https://openalex.org/S4210181942,2379-5077,journal,Selenium in Biological Systems,2025-03-10,2025.0,article
https://openalex.org/W2943073867,Ahmad Roihan|Radifa Rahma Fitriani,https://openalex.org/A5024444107|https://openalex.org/A5021540149,https://orcid.org/0000-0001-7388-5047|,|,,,True|False,,1,,PEMODELAN KNOWLEDGE MANAGEMEN SERVICE KENDARAAN BERBASIS WEB PADA BENGKEL MOTOR SEKOLAH KEJURUAN,https://doi.org/10.33050/cerita.v4i2.633,,0.19856246,,False,en,True,diamond,Journal CERITA,https://openalex.org/S4210174159,2461-1417,journal,Edcuational Technology Systems,2018-08-01,2018.0,article
https://openalex.org/W2066172567,Wei Xiong|Zhixin Wu|Shaozhong Yu,https://openalex.org/A5039324474|https://openalex.org/A5026702625|https://openalex.org/A5043822379,https://orcid.org/0000-0003-2007-8190||,CN|CN|CN,Zhejiang University|Zhejiang University|Zhejiang University,https://openalex.org/I76130692|https://openalex.org/I76130692|https://openalex.org/I76130692,True|False|False,,1,https://openalex.org/I76130692,Research on the Application of QFD and Knowledge Management in the Outsourcing Software Quality Assurance,https://doi.org/10.1109/icctd.2009.116,,0.47079424,,False,en,False,closed,,,,,Outsourcing and Supply Chain Management,2009-01-01,2009.0,article
https://openalex.org/W2564811079,Xue Li|Wenman Chen,https://openalex.org/A5100372201|https://openalex.org/A5033396000,https://orcid.org/0000-0002-4515-6792|https://orcid.org/0000-0001-6505-3179,CN|CN,Wuhan University of Technology|Wuhan University of Technology,https://openalex.org/I196699116|https://openalex.org/I196699116,True|False,cc-by-nc,1,https://openalex.org/I196699116,Research on Collaborative Innovation Process of Industry-university-research Institute Based on Knowledge Transfer,https://doi.org/10.2991/msetasse-16.2016.138,,0.0,,False,en,True,gold,,,,,Collaboration in agile enterprises,2016-01-01,2016.0,article
https://openalex.org/W2973194676,Sigit Auliana|Iis Nurasiah,https://openalex.org/A5048275287|https://openalex.org/A5078100646,|,ID|ID,Universitas Nusa Bangsa|Universitas Nusa Bangsa,https://openalex.org/I4210131964|https://openalex.org/I4210131964,True|False,cc-by-sa,2,https://openalex.org/I4210131964,PENERAPAN KNOWLEDGE MANAGEMENT PADA PROSES PELAPORAN DATA PERGURUAN TINGGI (STUDI KASUS DI STIE BINA BANGSA),https://doi.org/10.25134/ijsm.v1i1.838,,0.0,,False,id,True,diamond,Indonesian Journal of Strategic Management,https://openalex.org/S4210217156,2614-2406,journal,Edcuational Technology Systems,2018-04-19,2018.0,article
https://openalex.org/W1591022650,Ambjörn Naeve,https://openalex.org/A5041066337,,SE,KTH Royal Institute of Technology,https://openalex.org/I86987016,True,cc-by-nc-nd,1,https://openalex.org/I86987016,Communicative Modelling of Cultural Transmission and Evolution Through a Holographic Cognition Model,https://doi.org/10.31269/triplec.v11i1.322,,0.0,,False,en,True,diamond,tripleC Communication Capitalism & Critique Open Access Journal for a Global Sustainable Information Society,https://openalex.org/S4210182128,1726-670X,journal,Cognitive Science and Mapping,2012-12-12,2012.0,article
https://openalex.org/W2736297389,Horng-Jyh P. Wu|See Tiong Beng|Marjan Heričko|Tina Beranič,https://openalex.org/A5101166498|https://openalex.org/A5007865042|https://openalex.org/A5091735260|https://openalex.org/A5005301003,||https://orcid.org/0000-0002-1094-0085|https://orcid.org/0000-0001-6518-5876,SG|SG|SI|SI,Singapore University of Social Sciences|Singapore University of Social Sciences|University of Maribor|University of Maribor,https://openalex.org/I8696757|https://openalex.org/I8696757|https://openalex.org/I37696226|https://openalex.org/I37696226,True|False|False|False,,2,https://openalex.org/I8696757,Knowledge Creation Activity System for Learning ERP Concepts Through Simulation Game,https://doi.org/10.1007/978-3-319-62698-7_12,,1.81710665,,False,en,False,closed,Communications in computer and information science,https://openalex.org/S2764900261,1865-0929,book series,Knowledge Management and Sharing,2017-01-01,2017.0,book-chapter
https://openalex.org/W2493158931,Hsin‐Mei Lin|Nai-Wen Chang|I-Ting Peng|Chun-Han Li,https://openalex.org/A5110321065|https://openalex.org/A5103230313|https://openalex.org/A5041273227|https://openalex.org/A5073564141,https://orcid.org/0009-0004-0291-8875|https://orcid.org/0000-0003-2106-3126||https://orcid.org/0000-0002-6307-4619,TW|TW|TW|TW,National Chi Nan University|National Chi Nan University|Kun Shan University|National Chi Nan University,https://openalex.org/I193365169|https://openalex.org/I193365169|https://openalex.org/I190409851|https://openalex.org/I193365169,True|False|False|False,,0,https://openalex.org/I193365169,Expatriate's Mentoring factor from Laws of Learning to Spiral Effect of Knowledge Management,https://doi.org/10.1145/2955129.2955144,,0.0,,False,en,False,closed,,,,,International Student and Expatriate Challenges,2016-07-18,2016.0,article
https://openalex.org/W4385480971,Kung Wong Lau,https://openalex.org/A5073151055,https://orcid.org/0000-0003-4896-264X,CN,Hong Kong Shue Yan University,https://openalex.org/I64427410,True,,1,https://openalex.org/I64427410,Rethinking the Knowledge Transfer Process Through the Use of Metaverse: A Qualitative Study of Organizational Learning Approach for Remote Workplace,https://doi.org/10.1162/pres_a_00395,,0.14769002,,False,en,False,closed,PRESENCE Virtual and Augmented Reality,https://openalex.org/S975621743,1054-7460,journal,Virtual Reality Applications and Impacts,2022-01-01,2022.0,article
https://openalex.org/W3041196488,Wahyu Sardjono|Harisno|Widhilaga Gia Perdana|Tri Pujadi|Karto Iskandar,https://openalex.org/A5001776124|https://openalex.org/A5036435609|https://openalex.org/A5065881339|https://openalex.org/A5051825090|https://openalex.org/A5114374363,https://orcid.org/0000-0002-9471-8026||||https://orcid.org/0009-0006-4041-8147,ID|ID||ID|ID,Binus University|Binus University||Binus University|Binus University,https://openalex.org/I166073570|https://openalex.org/I166073570||https://openalex.org/I166073570|https://openalex.org/I166073570,True|False|False|False|False,,2,https://openalex.org/I166073570,Critical success factor measurement model implementation of natural disaster mitigation knowledge management systems,https://doi.org/10.1063/5.0006797,,1.32796443,,False,en,False,closed,AIP conference proceedings,https://openalex.org/S2764696622,0094-243X,journal,Legal and Policy Analysis in Indonesia,2020-01-01,2020.0,article
https://openalex.org/W3004904633,Yulistia|Ermatita Ermatita|Reza Firsandaya Malik,https://openalex.org/A5098649487|https://openalex.org/A5091112716|https://openalex.org/A5104014650,|https://orcid.org/0000-0002-5267-0589|,ID|ID|ID,Sriwijaya University|Sriwijaya University|Sriwijaya University,https://openalex.org/I271888150|https://openalex.org/I271888150|https://openalex.org/I271888150,True|False|False,,0,https://openalex.org/I271888150,Knowledge Transfer Model for Private Higher Education Knowledge Management System,https://doi.org/10.1109/icimcis48181.2019.8985229,,0.0,,False,en,False,closed,,,,,Knowledge Management and Sharing,2019-10-01,2019.0,article
https://openalex.org/W2999520933,Evgeny Popov|D. G. Sandler|Dmitry Kochetkov|V. I. Bazhenova|Ministry of Education and Science of the Russian Federation,https://openalex.org/A5102906521|https://openalex.org/A5036915767|https://openalex.org/A5072084351|https://openalex.org/A5111279900|,https://orcid.org/0000-0002-1788-9411|https://orcid.org/0000-0002-5641-6596|https://orcid.org/0000-0001-7890-7532|https://orcid.org/0009-0005-7267-7875|,||||,,,True|False|False|False|False,cc-by,1,,TYPOLOGY OF INSTITUTIONS OF SCIENTIFIC KNOWLEDGE GENERATION BY UNIVERSITIES,https://doi.org/10.15826/umpa.2017.06.072,,0.47352665,,False,en,True,diamond,University Management Practice and Analysis,https://openalex.org/S4210232431,1999-6640,journal,University-Industry-Government Innovation Models,2017-01-01,2017.0,article
https://openalex.org/W2571731121,Lars Lindkvist|Marie Bengtsson,https://openalex.org/A5067824539|https://openalex.org/A5084177127,https://orcid.org/0000-0002-6575-5098|https://orcid.org/0000-0001-9978-704X,|,,,True|False,,0,,Bridging the Individual-to-Organization Divide,https://doi.org/10.1093/acprof:oso/9780198785972.003.0005,,0.0,,False,en,False,closed,Oxford University Press eBooks,https://openalex.org/S4306463708,,ebook platform,Social Sciences and Governance,2016-12-15,2016.0,book-chapter
https://openalex.org/W4386286117,Dian Apriani Dian Apriani|Muhammad Ihsan Jambak,https://openalex.org/A5111032280|https://openalex.org/A5060973570,|https://orcid.org/0000-0003-3053-4743,ID|ID,Sriwijaya University|Sriwijaya University,https://openalex.org/I271888150|https://openalex.org/I271888150,True|False,cc-by-sa,1,https://openalex.org/I271888150,Faktor-Faktor yang Mempengaruhi Pemilik Pengetahuan dalam Proses Pembelajaran pada Mahasiswa Fakultas Ilmu Komputer Universitas Sriwijaya,https://doi.org/10.33022/ijcs.v12i4.3203,,0.61848763,,False,id,True,gold,Indonesian Journal of Computer Science,https://openalex.org/S4210234583,2302-4364,journal,Educational Methods and Media Use,2023-08-30,2023.0,article
https://openalex.org/W963105448,Jun Dai,https://openalex.org/A5034514674,https://orcid.org/0000-0001-6599-8826,CN,Jiujiang University,https://openalex.org/I134626604,True,,0,https://openalex.org/I134626604,Informatization Management Platform of College Graduation Design Based on KM,https://doi.org/10.1007/978-3-642-35398-7_8,,0.0,,False,en,False,closed,Lecture notes in electrical engineering,https://openalex.org/S4210179954,1876-1100,book series,Higher Education and Teaching Methods,2013-01-01,2013.0,book-chapter
https://openalex.org/W4415598896,Sachiho Minakawa|Akio Komatsu|Hiroyuki Koito|Toshikazu Miyashita,https://openalex.org/A5120153682|https://openalex.org/A5048383820|https://openalex.org/A5120153683|https://openalex.org/A5066361180,|https://orcid.org/0009-0000-7369-593X||,JP|JP|JP|JP,JGC (Japan)|JGC (Japan)|JGC (Japan)|JGC (Japan),https://openalex.org/I860314941|https://openalex.org/I860314941|https://openalex.org/I860314941|https://openalex.org/I860314941,True|False|False|False,,0,https://openalex.org/I860314941,Innovative Process “FORMATION” in Knowledge Management for Design Automation,https://doi.org/10.1115/detc2025-167603,,0.0,,False,,False,closed,,,,,BIM and Construction Integration,2025-08-17,2025.0,article
https://openalex.org/W2904422219,Nur Kholisoh|Putri Rizky Priamsari,https://openalex.org/A5112544688|https://openalex.org/A5063099463,|,ID|ID,Mercu Buana University|Mercu Buana University,https://openalex.org/I177671886|https://openalex.org/I177671886,True|False,cc-by-nc-sa,2,https://openalex.org/I177671886,Strategi Komunikasi untuk Meraih the Best Branch Service Excellent pada Bank Mandiri Jakarta Cikini,https://doi.org/10.25008/wartaiski.v1i02.16,,1.67463104,,False,id,True,diamond,Warta ISKI,https://openalex.org/S4210190377,0853-4470,journal,SMEs Development and Digital Marketing,2018-12-09,2018.0,article
https://openalex.org/W1653565951,Keita Tonoike|Jiro YOSHIZAWS|Yoshio OKINISHI|Takashi Kobayashi,https://openalex.org/A5032390967|https://openalex.org/A5097797197|https://openalex.org/A5097635973|https://openalex.org/A5031944575,|||https://orcid.org/0000-0003-1297-9183,JP|JP|JP|JP,Mitsubishi Electric (Japan)|Mitsubishi Electric (Japan)|Hyogo Prefectural Amagasaki General Medical Center|Hyogo Prefectural Amagasaki General Medical Center,https://openalex.org/I4210133125|https://openalex.org/I4210133125|https://openalex.org/I4210134765|https://openalex.org/I4210134765,True|False|False|False,,0,https://openalex.org/I4210133125,1410 Design and Verification Technology for the Control Console using 3D-CAE and ID-CAE,https://doi.org/10.1299/jsmedsd.2013.23._1410-1_,,0.0,,False,en,True,diamond,"Sekkei Kougaku, Shisutemu Bumon Kouenkai kouen rombunshuu/Sekkei Kogaku, Shisutemu Bumon Koenkai koen ronbunshu",https://openalex.org/S4210179290,1348-0286,journal,Manufacturing Process and Optimization,2013-01-01,2013.0,article
https://openalex.org/W2967459416,Aini Fazriani|Wisnu Ananta Kusuma|Irmanida Batubara,https://openalex.org/A5037794684|https://openalex.org/A5075302300|https://openalex.org/A5035178518,|https://orcid.org/0000-0002-3682-244X|https://orcid.org/0000-0001-8201-7807,ID|ID|ID,IPB University|IPB University|IPB University,https://openalex.org/I21881038|https://openalex.org/I21881038|https://openalex.org/I21881038,True|False|False,cc-by-nc,1,https://openalex.org/I21881038,Sistem Berbasis Pengetahuan Tumbuhan Obat Pusat Studi Biofarmaka,https://doi.org/10.29244/jji.v4i1.88,,0.15361775,,False,id,True,diamond,Jurnal Jamu Indonesia,https://openalex.org/S4210181251,2407-7178,journal,Edcuational Technology Systems,2019-03-29,2019.0,article
https://openalex.org/W4238718645,HANNU KATAJAMÀKI|Åge Mariussen,https://openalex.org/A5099540780|https://openalex.org/A5051122442,|,|,,,True|False,,2,,Transnational learning in local governance: two lessons from Finland,https://doi.org/10.4324/9780203427156-24,,0.0,,False,en,False,closed,,,,,Research in Social Sciences,2013-05-02,2013.0,book-chapter
https://openalex.org/W4281812430,Elaine Mandelli Arns|Faimara do Rocio Strauhs,https://openalex.org/A5020232650|https://openalex.org/A5050678173,https://orcid.org/0000-0001-8770-7401|https://orcid.org/0000-0002-4013-2724,BR|BR,Instituto Federal do Paraná|Universidade Tecnológica Federal do Paraná,https://openalex.org/I224309722|https://openalex.org/I1283613182,True|False,cc-by,0,https://openalex.org/I224309722,Knowledge construction in the community of fishing women in the region of Guaraqueçaba – PR,https://doi.org/10.18617/liinc.v18i1.5876,,0.0,,False,en,True,diamond,Liinc em Revista,https://openalex.org/S2736391685,1808-3536,journal,Business and Management Studies,2022-05-26,2022.0,article
https://openalex.org/W3093442672,Berlian Maulidya Izzati,https://openalex.org/A5038127764,,ID,Telkom University,https://openalex.org/I862893732,True,,1,https://openalex.org/I862893732,Customer Knowledge Management (CKM) untuk Meningkatkan Kualitas Layanan : Studi Literatur,https://doi.org/10.36706/jsi.v12i1.9824,,0.48348463,,False,id,True,bronze,JSI Jurnal Sistem Informasi (E-Journal),https://openalex.org/S4210202786,2355-4614,journal,SMEs Development and Digital Marketing,2020-04-08,2020.0,article
https://openalex.org/W2964664670,Najib Asmani|Andree Ekadinata,https://openalex.org/A5048725321|https://openalex.org/A5027273024,|,|,,,True|False,cc-by,1,,Toward green economic growth in South Sumatra: collaborative platform through a knowledge management approach,https://doi.org/10.1088/1755-1315/298/1/012031,,0.5679702,,False,en,True,diamond,IOP Conference Series Earth and Environmental Science,https://openalex.org/S4210195883,1755-1307,conference,University-Industry-Government Innovation Models,2019-07-01,2019.0,article
https://openalex.org/W4401984301,Yehua Cao,https://openalex.org/A5113354904,,,,,True,cc-by,0,,Digital Publishing and Communication Strategy Based on Distributed Technology and Cloud Computing,https://doi.org/10.62227/as/74s17,,0.0,,False,en,True,hybrid,Archive des Sciences,https://openalex.org/S5406959437,1661-464X,journal,E-commerce and Technology Innovations,2024-08-10,2024.0,article
https://openalex.org/W1520742095,Yi‐Ju Chou,https://openalex.org/A5048247378,https://orcid.org/0000-0003-4608-9912,,,,True,,1,,Virtual teamwork and human factors: a study in the cross-national environment,https://doi.org/10.25439/rmt.27585960,,0.0,,False,en,True,green,RMIT Research Repository (RMIT University Library),https://openalex.org/S4306402074,,repository,Hermeneutics and Narrative Identity,2024-01-01,2024.0,article
https://openalex.org/W3162385928,Zulfa Haitan Rachman,https://openalex.org/A5027773620,,ID,Padjadjaran University,https://openalex.org/I91819753,True,,0,https://openalex.org/I91819753,Enhancing Human Capital Development with Knowledge Management Strategy Through Public Private Partnership,https://doi.org/10.35166/jipm.v3i1.32,,0.0,,False,en,True,green,Journal of Infrastructure Policy and Management,https://openalex.org/S4210180569,2599-1086,journal,Intellectual Capital and Performance Analysis,2020-01-01,2020.0,article
https://openalex.org/W3014829907,Wendi Usino|Rino Umboro Hadi,https://openalex.org/A5113184459|https://openalex.org/A5019432676,|,ID|ID,Universitas Budi Luhur|Universitas Budi Luhur,https://openalex.org/I4210145783|https://openalex.org/I4210145783,True|False,,2,https://openalex.org/I4210145783,Knowledge Management System berbasis Web Dengan Pendekatan SECI pada Kantor Cabang Dinas Pendidikan dan Kebudayaan Kabupaten Pandeglang,https://doi.org/10.30700/pss.v1i1.395,,0.19856246,,False,id,False,closed,Proceeding Seminar Nasional Sistem Informasi dan Teknologi Informasi,https://openalex.org/S4306523349,,journal,Edcuational Technology Systems,2018-07-12,2018.0,article
https://openalex.org/W76338212,Heng Chen|Yingying Ding|Weihong Chen,https://openalex.org/A5102014407|https://openalex.org/A5001073013|https://openalex.org/A5100679548,https://orcid.org/0000-0003-0683-0040|https://orcid.org/0000-0001-6102-5429|https://orcid.org/0009-0004-0351-1903,CN|CN|CN,Harbin Engineering University|Harbin Engineering University|Harbin Engineering University,https://openalex.org/I151727225|https://openalex.org/I151727225|https://openalex.org/I151727225,True|False|False,,0,https://openalex.org/I151727225,Knowledge Creation Model of Multinational Technological Innovation,https://doi.org/10.1007/978-3-642-24010-2_12,,0.0,,False,en,False,closed,Communications in computer and information science,https://openalex.org/S2764900261,1865-0929,book series,Innovation and Knowledge Management,2011-01-01,2011.0,book-chapter
https://openalex.org/W4402462587,Dobin Yim|Jiban Khuntia|Wenjing Duan,https://openalex.org/A5027976267|https://openalex.org/A5069228902|https://openalex.org/A5014942974,https://orcid.org/0000-0002-9360-8343|https://orcid.org/0000-0002-8280-3231|https://orcid.org/0000-0001-6300-0073,US|US|US,Loyola University Maryland|University of Colorado Denver|George Washington University,https://openalex.org/I165556055|https://openalex.org/I921990950|https://openalex.org/I193531525,False|True|False,,1,https://openalex.org/I921990950,Patient learning choices in an online health infomediary,https://doi.org/10.1080/0960085x.2024.2389803,,1.84724424,,False,en,False,closed,European Journal of Information Systems,https://openalex.org/S116712389,0960-085X,journal,Health Literacy and Information Accessibility,2024-09-10,2024.0,article
https://openalex.org/W150779468,Athina Anthropopoulou,https://openalex.org/A5047585102,,,,,True,,2,,The knowledge-based perspective of risk management in healthcare organisations,https://doi.org/10.48780/publications.aston.ac.uk.00014663,,,,False,en,True,green,Aston Publications Explorer (Aston University),https://openalex.org/S4306400483,,repository,Competitive and Knowledge Intelligence,2010-01-01,2010.0,dissertation
https://openalex.org/W2912475168,Albert Gyamfi,https://openalex.org/A5053779211,https://orcid.org/0000-0002-3839-4178,,,,True,,0,,The effect of Media Richness on Web 2.0 - Based Agricultural Knowledge and Information Systems (AKIS 2.0),https://doi.org/10.1109/pctdde.2018.8624838,,0.0,,False,en,False,closed,,,,,Knowledge Management and Sharing,2018-11-01,2018.0,article
